Produto,UF,Type,Years,Month,Percentage,Yearly_value,Cumulative_Prod,Monthly_Value
Milho 1 Safra,SP,Area Plantada,2013,11,1.0,427.3,427.3,29.450461519563703
Milho 1 Safra,SP,Area Plantada,2013,12,1.0,427.3,427.3,0.0
Milho 1 Safra,SP,Area Plantada,2014,1,0.0,427.3,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2014,2,0.0,427.3,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2014,3,0.0,427.3,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2014,4,0.0,427.3,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2014,5,0.0,427.3,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2014,6,0.0,427.3,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2014,7,0.0,427.3,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2014,8,0.0,392.6,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2014,9,0.3,392.6,117.78,117.78
Milho 1 Safra,SP,Area Plantada,2014,10,0.934624776552329,392.6,366.93368727444437,249.15368727444437
Milho 1 Safra,SP,Area Plantada,2014,11,1.0,392.6,392.6,25.666312725555656
Milho 1 Safra,SP,Area Plantada,2014,12,1.0,392.6,392.6,0.0
Milho 1 Safra,SP,Area Plantada,2015,1,0.0,392.6,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2015,2,0.0,392.6,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2015,3,0.0,392.6,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2015,4,0.0,392.6,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2015,5,0.0,392.6,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2015,6,0.0,392.6,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2015,7,0.0,392.6,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2015,8,0.0,384.0,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2015,9,0.1345837366892546,384.0,51.68015488867377,51.68015488867377
Milho 1 Safra,SP,Area Plantada,2015,10,0.8338334946757019,384.0,320.1920619554695,268.51190706679574
Milho 1 Safra,SP,Area Plantada,2015,11,1.0,384.0,384.0,63.80793804453049
Milho 1 Safra,SP,Area Plantada,2015,12,1.0,384.0,384.0,0.0
Milho 1 Safra,SP,Area Plantada,2016,1,0.0,384.0,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2016,2,0.0,384.0,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2016,3,0.0,384.0,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2016,4,0.0,384.0,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2016,5,0.0,384.0,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2016,6,0.0,384.0,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2016,7,0.0,384.0,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2016,8,0.0,375.9,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2016,9,0.874625042917429,375.9,328.77155363266155,328.77155363266155
Milho 1 Safra,SP,Area Plantada,2016,10,1.0,375.9,375.9,47.12844636733843
Milho 1 Safra,SP,Area Plantada,2016,11,1.0,375.9,375.9,0.0
Milho 1 Safra,SP,Area Plantada,2016,12,1.0,375.9,375.9,0.0
Milho 1 Safra,SP,Area Plantada,2017,1,1.0,375.9,375.9,0.0
Milho 1 Safra,SP,Area Plantada,2017,2,0.0,375.9,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2017,3,0.0,375.9,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2017,4,0.0,375.9,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2017,5,0.0,375.9,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2017,6,0.0,375.9,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2017,7,0.0,375.9,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2017,8,0.09545454545454544,351.8,33.58090909090909,33.58090909090909
Milho 1 Safra,SP,Area Plantada,2017,9,0.65,351.8,228.67000000000002,195.08909090909094
Milho 1 Safra,SP,Area Plantada,2017,10,1.0,351.8,351.8,123.13
Milho 1 Safra,SP,Area Plantada,2017,11,1.0,351.8,351.8,0.0
Milho 1 Safra,SP,Area Plantada,2017,12,1.0,351.8,351.8,0.0
Milho 1 Safra,SP,Area Plantada,2018,1,1.0,351.8,351.8,0.0
Milho 1 Safra,SP,Area Plantada,2018,2,0.0,351.8,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2018,3,0.0,351.8,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2018,4,0.0,351.8,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2018,5,0.0,351.8,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2018,6,0.0,351.8,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2018,7,0.0,351.8,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2018,8,0.12857142857142856,350.4,45.051428571428566,45.051428571428566
Milho 1 Safra,SP,Area Plantada,2018,9,0.7576923076923078,350.4,265.49538461538464,220.44395604395606
Milho 1 Safra,SP,Area Plantada,2018,10,1.0,350.4,350.4,84.90461538461534
Milho 1 Safra,SP,Area Plantada,2018,11,1.0,350.4,350.4,0.0
Milho 1 Safra,SP,Area Plantada,2018,12,1.0,350.4,350.4,0.0
Milho 1 Safra,SP,Area Plantada,2019,1,0.0,350.4,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2019,2,0.0,350.4,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2019,3,0.0,350.4,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2019,4,0.0,350.4,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2019,5,0.0,350.4,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2019,6,0.0,350.4,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2019,7,0.0,350.4,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2019,8,0.0,340.4,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2019,9,0.9397246296490123,340.4,319.88226393252376,0.0
Milho 1 Safra,SP,Area Plantada,2019,10,1.0,340.4,340.4,0.0
Milho 1 Safra,SP,Area Plantada,2019,11,1.0,340.4,340.4,0.0
Milho 1 Safra,SP,Area Plantada,2019,12,1.0,340.4,340.4,0.0
Milho 1 Safra,SP,Area Plantada,2020,1,0.0,340.4,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2020,2,0.0,340.4,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2020,3,0.0,340.4,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2020,4,0.0,340.4,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2020,5,0.0,340.4,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2020,6,0.0,340.4,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2020,7,0.0,340.4,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2020,8,0.0,0.0,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2020,9,0.0,0.0,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2020,10,0.0,0.0,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2020,11,0.0,0.0,0.0,0.0
Milho 1 Safra,SP,Area Plantada,2020,12,0.0,0.0,0.0,0.0
Milho 1 Safra,BA,Producao,2012,1,0.0,1954.0416,0.0,0.0
Milho 1 Safra,BA,Producao,2012,2,0.058333333333333334,1954.0416,113.98576,113.98576
Milho 1 Safra,BA,Producao,2012,3,0.32105263157894737,1954.0416,627.3501978947369,513.3644378947369
Milho 1 Safra,BA,Producao,2012,4,0.8571428571428572,1954.0416,1674.8928,1047.542602105263
Milho 1 Safra,BA,Producao,2012,5,1.0,1954.0416,1954.0416,279.14879999999994
Milho 1 Safra,BA,Producao,2012,6,0.0,1954.0416,0.0,0.0
Milho 1 Safra,BA,Producao,2012,7,0.0,1954.0416,0.0,0.0
Milho 1 Safra,BA,Producao,2012,8,0.0,1399.3919999999998,0.0,0.0
Milho 1 Safra,BA,Producao,2012,9,0.0,1399.3919999999998,0.0,0.0
Milho 1 Safra,BA,Producao,2012,10,0.0,1399.3919999999998,0.0,0.0
Milho 1 Safra,BA,Producao,2012,11,0.0,1399.3919999999998,0.0,0.0
Milho 1 Safra,BA,Producao,2012,12,0.0,1399.3919999999998,0.0,0.0
Milho 1 Safra,BA,Producao,2013,1,0.0,1399.3919999999998,0.0,0.0
Milho 1 Safra,BA,Producao,2013,2,0.0,1399.3919999999998,0.0,0.0
Milho 1 Safra,BA,Producao,2013,3,0.45,1399.3919999999998,629.7263999999999,629.7263999999999
Milho 1 Safra,BA,Producao,2013,4,0.9666666666666667,1399.3919999999998,1352.7455999999997,723.0191999999998
Milho 1 Safra,BA,Producao,2013,5,1.0,1399.3919999999998,1399.3919999999998,46.646400000000085
Milho 1 Safra,BA,Producao,2013,6,0.0,1399.3919999999998,0.0,0.0
Milho 1 Safra,BA,Producao,2013,7,0.0,1399.3919999999998,0.0,0.0
Milho 1 Safra,BA,Producao,2013,8,0.0,2477.475,0.0,0.0
Milho 1 Safra,BA,Producao,2013,9,0.0,2477.475,0.0,0.0
Milho 1 Safra,BA,Producao,2013,10,0.0,2477.475,0.0,0.0
Milho 1 Safra,BA,Producao,2013,11,0.0,2477.475,0.0,0.0
Milho 1 Safra,BA,Producao,2013,12,0.0,2477.475,0.0,0.0
Milho 1 Safra,BA,Producao,2014,1,0.0,2477.475,0.0,0.0
Milho 1 Safra,BA,Producao,2014,2,0.0,2477.475,0.0,0.0
Milho 1 Safra,BA,Producao,2014,3,0.4,2477.475,990.99,990.99
Milho 1 Safra,BA,Producao,2014,4,1.0,2477.475,2477.475,1486.485
Milho 1 Safra,BA,Producao,2014,5,1.0,2477.475,2477.475,0.0
Milho 1 Safra,BA,Producao,2014,6,1.0,2477.475,2477.475,0.0
Milho 1 Safra,BA,Producao,2014,7,0.0,2477.475,0.0,0.0
Milho 1 Safra,BA,Producao,2014,8,0.0,2315.8950000000004,0.0,0.0
Milho 1 Safra,BA,Producao,2014,9,0.0,2315.8950000000004,0.0,0.0
Milho 1 Safra,BA,Producao,2014,10,0.0,2315.8950000000004,0.0,0.0
Milho 1 Safra,BA,Producao,2014,11,0.0,2315.8950000000004,0.0,0.0
Milho 1 Safra,BA,Producao,2014,12,0.0,2315.8950000000004,0.0,0.0
Milho 1 Safra,BA,Producao,2015,1,0.0,2315.8950000000004,0.0,0.0
Milho 1 Safra,BA,Producao,2015,2,0.0135,2315.8950000000004,31.264582500000007,31.264582500000007
Milho 1 Safra,BA,Producao,2015,3,0.17380952380952386,2315.8950000000004,402.52460714285735,371.26002464285733
Milho 1 Safra,BA,Producao,2015,4,0.2833333333333333,2315.8950000000004,656.1702500000001,253.64564285714278
Milho 1 Safra,BA,Producao,2015,5,0.9750785308515153,2315.8950000000004,2258.1794942063702,1602.00924420637
Milho 1 Safra,BA,Producao,2015,6,1.0,2315.8950000000004,2315.8950000000004,57.7155057936302
Milho 1 Safra,BA,Producao,2015,7,0.0,2315.8950000000004,0.0,0.0
Milho 1 Safra,BA,Producao,2015,8,0.0,1230.0768,0.0,0.0
Milho 1 Safra,BA,Producao,2015,9,0.0,1230.0768,0.0,0.0
Milho 1 Safra,BA,Producao,2015,10,0.0,1230.0768,0.0,0.0
Milho 1 Safra,BA,Producao,2015,11,0.0,1230.0768,0.0,0.0
Milho 1 Safra,BA,Producao,2015,12,0.0,1230.0768,0.0,0.0
Milho 1 Safra,BA,Producao,2016,1,0.0,1230.0768,0.0,0.0
Milho 1 Safra,BA,Producao,2016,2,0.0,1230.0768,0.0,0.0
Milho 1 Safra,BA,Producao,2016,3,0.30044730503902045,1230.0768,369.57325955102215,369.57325955102215
Milho 1 Safra,BA,Producao,2016,4,0.5843134782636037,1230.0768,718.7504535393632,349.17719398834106
Milho 1 Safra,BA,Producao,2016,5,0.9830698257150694,1230.0768,1209.2513853921503,490.50093185278706
Milho 1 Safra,BA,Producao,2016,6,0.9991908372584409,1230.0768,1229.0814676841837,19.830082292033467
Milho 1 Safra,BA,Producao,2016,7,0.0,1230.0768,0.0,0.995332315816313
Milho 1 Safra,BA,Producao,2016,8,0.0,1475.2752,0.0,0.0
Milho 1 Safra,BA,Producao,2016,9,0.0,1475.2752,0.0,0.0
Milho 1 Safra,BA,Producao,2016,10,0.0,1475.2752,0.0,0.0
Milho 1 Safra,BA,Producao,2016,11,0.0,1475.2752,0.0,0.0
Milho 1 Safra,BA,Producao,2016,12,0.0,1475.2752,0.0,0.0
Milho 1 Safra,BA,Producao,2017,1,0.0,1475.2752,0.0,0.0
Milho 1 Safra,BA,Producao,2017,2,0.04838118347154686,1475.2752,71.37556012222299,71.37556012222299
Milho 1 Safra,BA,Producao,2017,3,0.2068083255104372,1475.2752,305.09919377907534,233.72363365685234
Milho 1 Safra,BA,Producao,2017,4,0.3902126056671024,1475.2752,575.6709798680557,270.5717860889804
Milho 1 Safra,BA,Producao,2017,5,0.7664996869249263,1475.2752,1130.797978928108,555.1269990600523
Milho 1 Safra,BA,Producao,2017,6,1.0,1475.2752,1475.2752,344.477221071892
Milho 1 Safra,BA,Producao,2017,7,0.0,1475.2752,0.0,0.0
Milho 1 Safra,BA,Producao,2017,8,0.0,2092.7909,0.0,0.0
Milho 1 Safra,BA,Producao,2017,9,0.0,2092.7909,0.0,0.0
Milho 1 Safra,BA,Producao,2017,10,0.0,2092.7909,0.0,0.0
Milho 1 Safra,BA,Producao,2017,11,0.0,2092.7909,0.0,0.0
Milho 1 Safra,BA,Producao,2017,12,0.0,2092.7909,0.0,0.0
Milho 1 Safra,BA,Producao,2018,1,0.0,2092.7909,0.0,0.0
Milho 1 Safra,BA,Producao,2018,2,0.0,2092.7909,0.0,0.0
Milho 1 Safra,BA,Producao,2018,3,0.05285714285714286,2092.7909,110.61894757142858,110.61894757142858
Milho 1 Safra,BA,Producao,2018,4,0.13784284909268427,2092.7909,288.4762602112429,177.85731263981432
Milho 1 Safra,BA,Producao,2018,5,0.6674932915034351,2092.7909,1396.9238862694363,1108.4476260581932
Milho 1 Safra,BA,Producao,2018,6,0.9707850567072178,2092.7909,2031.6501325328493,634.726246263413
Milho 1 Safra,BA,Producao,2018,7,0.0,2092.7909,0.0,61.14076746715068
Milho 1 Safra,BA,Producao,2018,8,0.0,1622.0403479999998,0.0,0.0
Milho 1 Safra,BA,Producao,2018,9,0.0,1622.0403479999998,0.0,0.0
Milho 1 Safra,BA,Producao,2018,10,0.0,1622.0403479999998,0.0,0.0
Milho 1 Safra,BA,Producao,2018,11,0.0,1622.0403479999998,0.0,0.0
Milho 1 Safra,BA,Producao,2018,12,0.0,1622.0403479999998,0.0,0.0
Milho 1 Safra,BA,Producao,2019,1,0.0,1622.0403479999998,0.0,0.0
Milho 1 Safra,BA,Producao,2019,2,0.004219436304783714,1622.0403479999998,6.844095932175208,6.844095932175208
Milho 1 Safra,BA,Producao,2019,3,0.1277247268401542,1622.0403479999998,207.17466037200865,200.33056443983344
Milho 1 Safra,BA,Producao,2019,4,0.48329154457175577,1622.0403479999998,783.9183851426282,576.7437247706196
Milho 1 Safra,BA,Producao,2019,5,0.0,1622.0403479999998,0.0,0.0
Milho 1 Safra,BA,Producao,2019,6,0.0,1622.0403479999998,0.0,0.0
Milho 1 Safra,BA,Producao,2019,7,0.0,1622.0403479999998,0.0,0.0
Milho 1 Safra,BA,Producao,2019,8,0.0,1577.0687321212124,0.0,0.0
Milho 1 Safra,BA,Producao,2019,9,0.0,1577.0687321212124,0.0,0.0
Milho 1 Safra,BA,Producao,2019,10,0.0,1577.0687321212124,0.0,0.0
Milho 1 Safra,BA,Producao,2019,11,0.0,1577.0687321212124,0.0,0.0
Milho 1 Safra,BA,Producao,2019,12,0.0,1577.0687321212124,0.0,0.0
Milho 1 Safra,BA,Producao,2020,1,0.0,1577.0687321212124,0.0,0.0
Milho 1 Safra,BA,Producao,2020,2,0.0,1577.0687321212124,0.0,0.0
Milho 1 Safra,BA,Producao,2020,3,0.0,1577.0687321212124,0.0,0.0
Milho 1 Safra,BA,Producao,2020,4,0.0,1577.0687321212124,0.0,0.0
Milho 1 Safra,BA,Producao,2020,5,0.0,1577.0687321212124,0.0,0.0
Milho 1 Safra,BA,Producao,2020,6,0.0,1577.0687321212124,0.0,0.0
Milho 1 Safra,BA,Producao,2020,7,0.0,1577.0687321212124,0.0,0.0
Milho 1 Safra,BA,Producao,2020,8,0.0,0.0,0.0,0.0
Milho 1 Safra,BA,Producao,2020,9,0.0,0.0,0.0,0.0
Milho 1 Safra,BA,Producao,2020,10,0.0,0.0,0.0,0.0
Milho 1 Safra,BA,Producao,2020,11,0.0,0.0,0.0,0.0
Milho 1 Safra,BA,Producao,2020,12,0.0,0.0,0.0,0.0
Milho 1 Safra,GO,Producao,2012,1,0.0,4378.400000000001,0.0,0.0
Milho 1 Safra,GO,Producao,2012,2,0.010733958670180958,4378.400000000001,46.99756464152031,46.99756464152031
Milho 1 Safra,GO,Producao,2012,3,0.47131128392422283,4378.400000000001,2063.5893255338174,2016.591760892297
Milho 1 Safra,GO,Producao,2012,4,0.9561255377696495,4378.400000000001,4186.300054570634,2122.7107290368162
Milho 1 Safra,GO,Producao,2012,5,1.0,4378.400000000001,4378.400000000001,192.09994542936693
Milho 1 Safra,GO,Producao,2012,6,0.0,4378.400000000001,0.0,0.0
Milho 1 Safra,GO,Producao,2012,7,0.0,4378.400000000001,0.0,0.0
Milho 1 Safra,GO,Producao,2012,8,0.0,2879.1675999999998,0.0,0.0
Milho 1 Safra,GO,Producao,2012,9,0.0,2879.1675999999998,0.0,0.0
Milho 1 Safra,GO,Producao,2012,10,0.0,2879.1675999999998,0.0,0.0
Milho 1 Safra,GO,Producao,2012,11,0.0,2879.1675999999998,0.0,0.0
Milho 1 Safra,GO,Producao,2012,12,0.0,2879.1675999999998,0.0,0.0
Milho 1 Safra,GO,Producao,2013,1,0.0,2879.1675999999998,0.0,0.0
Milho 1 Safra,GO,Producao,2013,2,0.2890423501131222,2879.1675999999998,832.2013694735576,832.2013694735576
Milho 1 Safra,GO,Producao,2013,3,0.6933151866515838,2879.1675999999998,1996.1706219951923,1163.9692525216346
Milho 1 Safra,GO,Producao,2013,4,1.0,2879.1675999999998,2879.1675999999998,882.9969780048075
Milho 1 Safra,GO,Producao,2013,5,1.0,2879.1675999999998,2879.1675999999998,0.0
Milho 1 Safra,GO,Producao,2013,6,0.0,2879.1675999999998,0.0,0.0
Milho 1 Safra,GO,Producao,2013,7,0.0,2879.1675999999998,0.0,0.0
Milho 1 Safra,GO,Producao,2013,8,0.0,2161.5,0.0,0.0
Milho 1 Safra,GO,Producao,2013,9,0.0,2161.5,0.0,0.0
Milho 1 Safra,GO,Producao,2013,10,0.0,2161.5,0.0,0.0
Milho 1 Safra,GO,Producao,2013,11,0.0,2161.5,0.0,0.0
Milho 1 Safra,GO,Producao,2013,12,0.0,2161.5,0.0,0.0
Milho 1 Safra,GO,Producao,2014,1,0.0,2161.5,0.0,0.0
Milho 1 Safra,GO,Producao,2014,2,0.28904348301563,2161.5,624.7674885382842,624.7674885382842
Milho 1 Safra,GO,Producao,2014,3,0.8079948096303651,2161.5,1746.4807810160341,1121.71329247775
Milho 1 Safra,GO,Producao,2014,4,1.0,2161.5,2161.5,415.01921898396586
Milho 1 Safra,GO,Producao,2014,5,1.0,2161.5,2161.5,0.0
Milho 1 Safra,GO,Producao,2014,6,1.0,2161.5,2161.5,0.0
Milho 1 Safra,GO,Producao,2014,7,0.0,2161.5,0.0,0.0
Milho 1 Safra,GO,Producao,2014,8,0.0,1677.1829999999998,0.0,0.0
Milho 1 Safra,GO,Producao,2014,9,0.0,1677.1829999999998,0.0,0.0
Milho 1 Safra,GO,Producao,2014,10,0.0,1677.1829999999998,0.0,0.0
Milho 1 Safra,GO,Producao,2014,11,0.0,1677.1829999999998,0.0,0.0
Milho 1 Safra,GO,Producao,2014,12,0.0,1677.1829999999998,0.0,0.0
Milho 1 Safra,GO,Producao,2015,1,0.0,1677.1829999999998,0.0,0.0
Milho 1 Safra,GO,Producao,2015,2,0.08899731923624055,1677.1829999999998,149.2647908685956,149.2647908685956
Milho 1 Safra,GO,Producao,2015,3,0.5572676285759446,1677.1829999999998,934.6397930978883,785.3750022292927
Milho 1 Safra,GO,Producao,2015,4,0.9257753948766583,1677.1829999999998,1552.694754105418,618.0549610075298
Milho 1 Safra,GO,Producao,2015,5,0.9996391946606764,1677.1829999999998,1676.577863418577,123.88310931315891
Milho 1 Safra,GO,Producao,2015,6,1.0,1677.1829999999998,1677.1829999999998,0.605136581422812
Milho 1 Safra,GO,Producao,2015,7,0.0,1677.1829999999998,0.0,0.0
Milho 1 Safra,GO,Producao,2015,8,0.0,1921.92,0.0,0.0
Milho 1 Safra,GO,Producao,2015,9,0.0,1921.92,0.0,0.0
Milho 1 Safra,GO,Producao,2015,10,0.0,1921.92,0.0,0.0
Milho 1 Safra,GO,Producao,2015,11,0.0,1921.92,0.0,0.0
Milho 1 Safra,GO,Producao,2015,12,0.0,1921.92,0.0,0.0
Milho 1 Safra,GO,Producao,2016,1,0.0,1921.92,0.0,0.0
Milho 1 Safra,GO,Producao,2016,2,0.04303415843984025,1921.92,82.70820978869777,82.70820978869777
Milho 1 Safra,GO,Producao,2016,3,0.5291912793257659,1921.92,1017.0633035617761,934.3550937730784
Milho 1 Safra,GO,Producao,2016,4,0.8646729358728649,1921.92,1661.8322089127764,644.7689053510003
Milho 1 Safra,GO,Producao,2016,5,0.99890450304692,1921.92,1919.8145424959366,257.9823335831602
Milho 1 Safra,GO,Producao,2016,6,1.0,1921.92,1921.92,2.105457504063452
Milho 1 Safra,GO,Producao,2016,7,0.0,1921.92,0.0,0.0
Milho 1 Safra,GO,Producao,2016,8,0.0,2080.0,0.0,0.0
Milho 1 Safra,GO,Producao,2016,9,0.0,2080.0,0.0,0.0
Milho 1 Safra,GO,Producao,2016,10,0.0,2080.0,0.0,0.0
Milho 1 Safra,GO,Producao,2016,11,0.0,2080.0,0.0,0.0
Milho 1 Safra,GO,Producao,2016,12,0.0,2080.0,0.0,0.0
Milho 1 Safra,GO,Producao,2017,1,0.0,2080.0,0.0,0.0
Milho 1 Safra,GO,Producao,2017,2,0.024828730121808317,2080.0,51.6437586533613,51.6437586533613
Milho 1 Safra,GO,Producao,2017,3,0.5158563493909585,2080.0,1072.9812067331936,1021.3374480798324
Milho 1 Safra,GO,Producao,2017,4,0.935970804659003,2080.0,1946.819273690726,873.8380669575324
Milho 1 Safra,GO,Producao,2017,5,1.0,2080.0,2080.0,133.18072630927395
Milho 1 Safra,GO,Producao,2017,6,1.0,2080.0,2080.0,0.0
Milho 1 Safra,GO,Producao,2017,7,0.0,2080.0,0.0,0.0
Milho 1 Safra,GO,Producao,2017,8,0.0,1713.6,0.0,0.0
Milho 1 Safra,GO,Producao,2017,9,0.0,1713.6,0.0,0.0
Milho 1 Safra,GO,Producao,2017,10,0.0,1713.6,0.0,0.0
Milho 1 Safra,GO,Producao,2017,11,0.0,1713.6,0.0,0.0
Milho 1 Safra,GO,Producao,2017,12,0.0,1713.6,0.0,0.0
Milho 1 Safra,GO,Producao,2018,1,0.0,1713.6,0.0,0.0
Milho 1 Safra,GO,Producao,2018,2,0.0,1713.6,0.0,0.0
Milho 1 Safra,GO,Producao,2018,3,0.2990646593533955,1713.6,512.4772002679784,512.4772002679784
Milho 1 Safra,GO,Producao,2018,4,0.8953160474645007,1713.6,1534.2135789351682,1021.7363786671898
Milho 1 Safra,GO,Producao,2018,5,1.0,1713.6,1713.6,179.38642106483167
Milho 1 Safra,GO,Producao,2018,6,1.0,1713.6,1713.6,0.0
Milho 1 Safra,GO,Producao,2018,7,0.0,1713.6,0.0,0.0
Milho 1 Safra,GO,Producao,2018,8,0.0,2003.4,0.0,0.0
Milho 1 Safra,GO,Producao,2018,9,0.0,2003.4,0.0,0.0
Milho 1 Safra,GO,Producao,2018,10,0.0,2003.4,0.0,0.0
Milho 1 Safra,GO,Producao,2018,11,0.0,2003.4,0.0,0.0
Milho 1 Safra,GO,Producao,2018,12,0.0,2003.4,0.0,0.0
Milho 1 Safra,GO,Producao,2019,1,0.0,2003.4,0.0,0.0
Milho 1 Safra,GO,Producao,2019,2,0.0030522751412981114,2003.4,6.114928018076637,6.114928018076637
Milho 1 Safra,GO,Producao,2019,3,0.1774609217083775,2003.4,355.5252105505635,349.41028253248686
Milho 1 Safra,GO,Producao,2019,4,0.4068634915221133,2003.4,815.1103189154019,459.5851083648384
Milho 1 Safra,GO,Producao,2019,5,0.0,2003.4,0.0,0.0
Milho 1 Safra,GO,Producao,2019,6,0.0,2003.4,0.0,0.0
Milho 1 Safra,GO,Producao,2019,7,0.0,2003.4,0.0,0.0
Milho 1 Safra,GO,Producao,2019,8,0.0,2110.4418181818182,0.0,0.0
Milho 1 Safra,GO,Producao,2019,9,0.0,2110.4418181818182,0.0,0.0
Milho 1 Safra,GO,Producao,2019,10,0.0,2110.4418181818182,0.0,0.0
Milho 1 Safra,GO,Producao,2019,11,0.0,2110.4418181818182,0.0,0.0
Milho 1 Safra,GO,Producao,2019,12,0.0,2110.4418181818182,0.0,0.0
Milho 1 Safra,GO,Producao,2020,1,0.0,2110.4418181818182,0.0,0.0
Milho 1 Safra,GO,Producao,2020,2,0.0,2110.4418181818182,0.0,0.0
Milho 1 Safra,GO,Producao,2020,3,0.0,2110.4418181818182,0.0,0.0
Milho 1 Safra,GO,Producao,2020,4,0.0,2110.4418181818182,0.0,0.0
Milho 1 Safra,GO,Producao,2020,5,0.0,2110.4418181818182,0.0,0.0
Milho 1 Safra,GO,Producao,2020,6,0.0,2110.4418181818182,0.0,0.0
Milho 1 Safra,GO,Producao,2020,7,0.0,2110.4418181818182,0.0,0.0
Milho 1 Safra,GO,Producao,2020,8,0.0,0.0,0.0,0.0
Milho 1 Safra,GO,Producao,2020,9,0.0,0.0,0.0,0.0
Milho 1 Safra,GO,Producao,2020,10,0.0,0.0,0.0,0.0
Milho 1 Safra,GO,Producao,2020,11,0.0,0.0,0.0,0.0
Milho 1 Safra,GO,Producao,2020,12,0.0,0.0,0.0,0.0
Milho 1 Safra,MA,Producao,2012,1,0.0,528.384,0.0,0.0
Milho 1 Safra,MA,Producao,2012,2,0.058333333333333334,528.384,30.822400000000002,30.822400000000002
Milho 1 Safra,MA,Producao,2012,3,0.2236842105263158,528.384,118.19115789473685,87.36875789473685
Milho 1 Safra,MA,Producao,2012,4,0.8214285714285714,528.384,434.0297142857143,315.8385563909775
Milho 1 Safra,MA,Producao,2012,5,1.0,528.384,528.384,94.35428571428571
Milho 1 Safra,MA,Producao,2012,6,0.0,528.384,0.0,0.0
Milho 1 Safra,MA,Producao,2012,7,0.0,528.384,0.0,0.0
Milho 1 Safra,MA,Producao,2012,8,0.0,746.0,0.0,0.0
Milho 1 Safra,MA,Producao,2012,9,0.0,746.0,0.0,0.0
Milho 1 Safra,MA,Producao,2012,10,0.0,746.0,0.0,0.0
Milho 1 Safra,MA,Producao,2012,11,0.0,746.0,0.0,0.0
Milho 1 Safra,MA,Producao,2012,12,0.0,746.0,0.0,0.0
Milho 1 Safra,MA,Producao,2013,1,0.0,746.0,0.0,0.0
Milho 1 Safra,MA,Producao,2013,2,0.0,746.0,0.0,0.0
Milho 1 Safra,MA,Producao,2013,3,0.8,746.0,596.8000000000001,596.8000000000001
Milho 1 Safra,MA,Producao,2013,4,0.9833333333333334,746.0,733.5666666666667,136.76666666666665
Milho 1 Safra,MA,Producao,2013,5,1.0,746.0,746.0,12.43333333333328
Milho 1 Safra,MA,Producao,2013,6,0.0,746.0,0.0,0.0
